  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 887   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 888   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 889   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 890   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 891   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 892   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 893   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 894    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 895   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 896   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 897   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 898   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 899   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 900   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 901   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 902    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 903   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 904    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 905   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 906   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 907    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 908    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 909   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 910    5    0   50.00  50.00     3      6    6      0      5     1    20.00
 911   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 912   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 913   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 914   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 915   32    2    0.00   0.00     0      0    0      0      0     0     0.00
 916   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 917    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 918   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 919   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 920   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 921   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 922   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 923   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 924   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 925   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 926   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 927    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 928    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 929   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 930    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 931    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 932   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 933    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 934   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 935   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 936   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 937   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 938   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 939   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 940   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 941    5    0   66.67  66.67     4      6    6      0      5     2    40.00
 942   13    0   42.86  42.86     6     14   14      4     13     4    30.77
 943    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 944   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 945   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 946   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 947   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 948   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 949   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 950   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 951   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 952   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 953    5    0   50.00  50.00     3      6    6      0      5     2    40.00
 954   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 955    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 956   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 957   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 958   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 959   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 960   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 961   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 962   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 963   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 964    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 965   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 966   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 967   14    0   33.33  33.33     5     15   15      5     14     6    42.86
 968   35    2    0.00   0.00     0      0    0      0      0     0     0.00
 969    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 970   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 971   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 972   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 973   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 974   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 975    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 976    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 977   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 978    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 979   12    0   46.15  46.15     6     13   13      4     12     4    33.33
 980   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 981   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 982   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 983    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 984   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 985   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 986   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 987   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 988    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 989   35    2    0.00   0.00     0      0    0      0      0     0     0.00
 990   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 991   48    2    0.00   0.00     0      0    0      0      0     0     0.00
 992   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 993   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 994   59    2    0.00   0.00     0      0    0      0      0     0     0.00
 995   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 996   86    2    0.00   0.00     0      0    0      0      0     0     0.00
 997   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 998   31    2    0.00   0.00     0      0    0      0      0     0     0.00
 999   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1000   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1001   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1002   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1003   33    2    0.00   0.00     0      0    0      0      0     0     0.00
1004   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1005   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1006   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1007   31    2    0.00   0.00     0      0    0      0      0     0     0.00
1008    7    2    0.00   0.00     0      0    0      0      0     0     0.00
1009   28    2    0.00   0.00     0      0    0      0      0     0     0.00
1010   37    2    0.00   0.00     0      0    0      0      0     0     0.00
1011   23    2    0.00   0.00     0      0    0      0      0     0     0.00
1012   25    2    0.00   0.00     0      0    0      0      0     0     0.00
1013   41    2    0.00   0.00     0      0    0      0      0     0     0.00
1014    7    2    0.00   0.00     0      0    0      0      0     0     0.00
1015   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1016   40    2    0.00   0.00     0      0    0      0      0     0     0.00
1017   31    2    0.00   0.00     0      0    0      0      0     0     0.00
1018   38    2    0.00   0.00     0      0    0      0      0     0     0.00
1019   31    2    0.00   0.00     0      0    0      0      0     0     0.00
1020   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1021   18    2    0.00   0.00     0      0    0      0      0     0     0.00
1022   29    2    0.00   0.00     0      0    0      0      0     0     0.00
1023   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1024   26    2    0.00   0.00     0      0    0      0      0     0     0.00
1025   39    2    0.00   0.00     0      0    0      0      0     0     0.00
1026   36    2    0.00   0.00     0      0    0      0      0     0     0.00
1027   30    2    0.00   0.00     0      0    0      0      0     0     0.00
1028   40    2    0.00   0.00     0      0    0      0      0     0     0.00
1029   47    2    0.00   0.00     0      0    0      0      0     0     0.00
1030   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1031   22    2    0.00   0.00     0      0    0      0      0     0     0.00
1032   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1033   43    2    0.00   0.00     0      0    0      0      0     0     0.00
1034   37    0   34.21  35.14    13     38   37     13     37    14    37.84
1035   49    2    0.00   0.00     0      0    0      0      0     0     0.00
1036   24    2    0.00   0.00     0      0    0      0      0     0     0.00
1037   47    2    0.00   0.00     0      0    0      0      0     0     0.00
1038   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1039   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1040   35    2    0.00   0.00     0      0    0      0      0     0     0.00
1041   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1042   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1043   18    2    0.00   0.00     0      0    0      0      0     0     0.00
1044   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1045   36    2    0.00   0.00     0      0    0      0      0     0     0.00
1046    8    0   33.33  33.33     3      9    9      3      8     1    12.50
1047   30    2    0.00   0.00     0      0    0      0      0     0     0.00
1048   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1049    3    2    0.00   0.00     0      0    0      0      0     0     0.00
1050   36    2    0.00   0.00     0      0    0      0      0     0     0.00
1051   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1052   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1053   35    2    0.00   0.00     0      0    0      0      0     0     0.00
1054   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1055   33    2    0.00   0.00     0      0    0      0      0     0     0.00
1056   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1057   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1058   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1059   24    2    0.00   0.00     0      0    0      0      0     0     0.00
1060   30    2    0.00   0.00     0      0    0      0      0     0     0.00
1061   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1062   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1063   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1064   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1065    3    0   50.00  50.00     2      4    4      0      3     1    33.33
1066   29    2    0.00   0.00     0      0    0      0      0     0     0.00
1067   36    2    0.00   0.00     0      0    0      0      0     0     0.00
1068   11    2    0.00   0.00     0      0    0      0      0     0     0.00
1069   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1070   16    2    0.00   0.00     0      0    0      0      0     0     0.00
1071   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1072   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1073   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1074   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1075   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1076   18    2    0.00   0.00     0      0    0      0      0     0     0.00
1077   22    2    0.00   0.00     0      0    0      0      0     0     0.00
1078   22    2    0.00   0.00     0      0    0      0      0     0     0.00
1079   27    2    0.00   0.00     0      0    0      0      0     0     0.00
1080   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1081   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1082   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1083   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1084   27    2    0.00   0.00     0      0    0      0      0     0     0.00
1085   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1086    6    2    0.00   0.00     0      0    0      0      0     0     0.00
1087   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1088    8    2    0.00   0.00     0      0    0      0      0     0     0.00
1089   30    2    0.00   0.00     0      0    0      0      0     0     0.00
1090   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1091   27    2    0.00   0.00     0      0    0      0      0     0     0.00
1092   16    2    0.00   0.00     0      0    0      0      0     0     0.00
1093    7    2    0.00   0.00     0      0    0      0      0     0     0.00
1094   25    2    0.00   0.00     0      0    0      0      0     0     0.00
1095    5    2    0.00   0.00     0      0    0      0      0     0     0.00
1096    9    0   50.00  50.00     5     10   10      0      9     4    44.44
1097   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1098   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1099   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1100   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1101   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1102   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1103   32    2    0.00   0.00     0      0    0      0      0     0     0.00
1104   25    2    0.00   0.00     0      0    0      0      0     0     0.00
1105   40    2    0.00   0.00     0      0    0      0      0     0     0.00
1106   17    2    0.00   0.00     0      0    0      0      0     0     0.00
1107    8    2    0.00   0.00     0      0    0      0      0     0     0.00
1108   22    2    0.00   0.00     0      0    0      0      0     0     0.00
1109   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1110   20    2    0.00   0.00     0      0    0      0      0     0     0.00
1111   16    2    0.00   0.00     0      0    0      0      0     0     0.00
1112   32    2    0.00   0.00     0      0    0      0      0     0     0.00
1113   27    2    0.00   0.00     0      0    0      0      0     0     0.00
1114   34    2    0.00   0.00     0      0    0      0      0     0     0.00
1115   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1116   24    2    0.00   0.00     0      0    0      0      0     0     0.00
1117   16    2    0.00   0.00     0      0    0      0      0     0     0.00
1118    6    2    0.00   0.00     0      0    0      0      0     0     0.00
1119   29    2    0.00   0.00     0      0    0      0      0     0     0.00
1120   25    2    0.00   0.00     0      0    0      0      0     0     0.00
1121   10    2    0.00   0.00     0      0    0      0      0     0     0.00
1122   27    2    0.00   0.00     0      0    0      0      0     0     0.00
1123    7    2    0.00   0.00     0      0    0      0      0     0     0.00
1124   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1125   16    2    0.00   0.00     0      0    0      0      0     0     0.00
1126    8    2    0.00   0.00     0      0    0      0      0     0     0.00
1127    1    0  100.00 100.00     2      2    2      0      1     1   100.00
1128    8    2    0.00   0.00     0      0    0      0      0     0     0.00
1129   15    2    0.00   0.00     0      0    0      0      0     0     0.00
1130   13    2    0.00   0.00     0      0    0      0      0     0     0.00
1131   25    2    0.00   0.00     0      0    0      0      0     0     0.00
1132   12    2    0.00   0.00     0      0    0      0      0     0     0.00
1133   11    2    0.00   0.00     0      0    0      0      0     0     0.00
1134   29    2    0.00   0.00     0      0    0      0      0     0     0.00
1135    6    2    0.00   0.00     0      0    0      0      0     0     0.00
1136   26    2    0.00   0.00     0      0    0      0      0     0     0.00
1137   12    2    0.00   0.00     0      0    0      0      0     0     0.00
1138   14    2    0.00   0.00     0      0    0      0      0     0     0.00
1139   23    2    0.00   0.00     0      0    0      0      0     0     0.00
1140   18    2    0.00   0.00     0      0    0      0      0     0     0.00
1141   18    2    0.00   0.00     0      0    0      0      0     0     0.00
1142   19    2    0.00   0.00     0      0    0      0      0     0     0.00
1143   21    2    0.00   0.00     0      0    0      0      0     0     0.00
1144   29    2    0.00   0.00     0      0    0      0      0     0     0.00
1145   12    2    0.00   0.00     0      0    0      0      0     0     0.00
============================================================================
                 45.87  46.34    361   787   779    142    685   261    38.10
=== Summary ===

-- All --
Number of sentence        =   1145
Number of Error sentence  =      0
Number of Skip  sentence  =   1043
Number of Valid sentence  =    102
Bracketing Recall         =  45.87
Bracketing Precision      =  46.34
Bracketing FMeasure       =  46.10
Complete match            =  31.37
Average crossing          =   1.39
No crossing               =  63.73
2 or less crossing        =  81.37
Tagging accuracy          =  38.10

-- len<=40 --
Number of sentence        =   1128
Number of Error sentence  =      0
Number of Skip  sentence  =   1027
Number of Valid sentence  =    101
Bracketing Recall         =  46.80
Bracketing Precision      =  47.26
Bracketing FMeasure       =  47.03
Complete match            =  31.68
Average crossing          =   1.26
No crossing               =  64.36
2 or less crossing        =  82.18
Tagging accuracy          =  37.93
